"State","Gender","Age.Cohort","Fit.Bound","LE"
"Idaho","Female","15-24 years","fit","67.2654439482144"
"Idaho","Female","25-34 years","fit","57.5106422846518"
"Idaho","Female","35-44 years","fit","47.9906893212499"
"Idaho","Female","45-54 years","fit","38.5301893154347"
"Idaho","Female","55-64 years","fit","29.4794704939914"
"Idaho","Female","65-74 years","fit","21.0874285175223"
"Idaho","Female","75-84 years","fit","13.207048962089"
"Idaho","Female","85+ years","fit","7.14986491306217"
"Idaho","Female","< 1 year","lwr","81.4414657983374"
"Idaho","Female","1-4 years","lwr","80.7927240501543"
"Idaho","Female","5-14 years","lwr","76.8394370815587"
"Idaho","Female","15-24 years","lwr","66.8922942551562"
"Idaho","Female","25-34 years","lwr","57.1408954328304"
"Idaho","Female","35-44 years","lwr","47.6338950966814"
"Idaho","Female","45-54 years","lwr","38.182203759651"
"Idaho","Female","55-64 years","lwr","29.1789911205074"
"Idaho","Female","65-74 years","lwr","20.8192202163374"
"Idaho","Female","75-84 years","lwr","12.9567902313625"
"Idaho","Female","85+ years","lwr","6.94303665083991"
"Idaho","Female","< 1 year","upr","82.2433701056076"
"Idaho","Female","1-4 years","upr","81.5363184213038"
"Idaho","Female","5-14 years","upr","77.577393851698"
"Idaho","Female","15-24 years","upr","67.6279887917711"
"Idaho","Female","25-34 years","upr","57.8698741504231"
"Idaho","Female","35-44 years","upr","48.3377062334855"
"Idaho","Female","45-54 years","upr","38.8686945895241"
"Idaho","Female","55-64 years","upr","29.7753854586402"
"Idaho","Female","65-74 years","upr","21.3527657044387"
"Idaho","Female","75-84 years","upr","13.4549453721898"
"Idaho","Female","85+ years","upr","7.35669317528446"
"Idaho","Male","< 1 year","fit","77.6372139493281"
"Idaho","Male","1-4 years","fit","77.0184839810767"
"Idaho","Male","5-14 years","fit","73.1191166101424"
"Idaho","Male","15-24 years","fit","63.2391753802646"
"Idaho","Male","25-34 years","fit","53.8569077370118"
"Idaho","Male","35-44 years","fit","44.5896105370388"
"Idaho","Male","45-54 years","fit","35.5151279376463"
"Idaho","Male","55-64 years","fit","26.9076246954431"
"Idaho","Male","65-74 years","fit","19.1580345021606"
"Idaho","Male","75-84 years","fit","11.9768722152836"
"Idaho","Male","85+ years","fit","6.52672400930683"
"Idaho","Male","< 1 year","lwr","77.221812191397"
"Idaho","Male","1-4 years","lwr","76.6428796815002"
"Idaho","Male","5-14 years","lwr","72.7518510812473"
"Idaho","Male","15-24 years","lwr","62.8742639014991"
"Idaho","Male","25-34 years","lwr","53.4997429268026"
"Idaho","Male","35-44 years","lwr","44.2583843986341"
"Idaho","Male","45-54 years","lwr","35.1995301650746"
"Idaho","Male","55-64 years","lwr","26.6554422570161"
"Idaho","Male","65-74 years","lwr","18.9594548444094"
"Idaho","Male","75-84 years","lwr","11.8098529301527"
"Idaho","Male","85+ years","lwr","6.37629985279989"
"Idaho","Male","< 1 year","upr","78.0308623154685"
"Idaho","Male","1-4 years","upr","77.3794329517047"
"Idaho","Male","5-14 years","upr","73.4729603718558"
"Idaho","Male","15-24 years","upr","63.5907546748225"
"Idaho","Male","25-34 years","upr","54.2008840682007"
"Idaho","Male","35-44 years","upr","44.9095134953707"
"Idaho","Male","45-54 years","upr","35.8199017561873"
"Idaho","Male","55-64 years","upr","27.1549487860744"
"Idaho","Male","65-74 years","upr","19.354848228519"
"Idaho","Male","75-84 years","upr","12.1433200194642"
"Idaho","Male","85+ years","upr","6.67714816581383"
"Idaho","Total","< 1 year","fit","79.7027312122721"
"Idaho","Total","1-4 years","fit","79.0546946679347"
"Idaho","Total","5-14 years","fit","75.128075781771"
"Idaho","Total","15-24 years","fit","65.215664058658"
"Idaho","Total","25-34 years","fit","55.6614382009038"
"Idaho","Total","35-44 years","fit","46.2751982589104"
"Idaho","Total","45-54 years","fit","37.0183267335128"
"Idaho","Total","55-64 years","fit","28.2051405365048"
"Idaho","Total","65-74 years","fit","20.1414847602411"
"Idaho","Total","75-84 years","fit","12.6243051262144"
"Idaho","Total","85+ years","fit","6.8855281689801"
"Idaho","Total","< 1 year","lwr","79.2945597364218"
"Idaho","Total","1-4 years","lwr","78.6819109926079"
"Idaho","Total","5-14 years","lwr","74.7608525508671"
"Idaho","Total","15-24 years","lwr","64.8502697594359"
"Idaho","Total","25-34 years","lwr","55.3008763715995"
"Idaho","Total","35-44 years","lwr","45.9336331960477"
"Idaho","Total","45-54 years","lwr","36.6890885550386"
"Idaho","Total","55-64 years","lwr","27.9324617840666"
"Idaho","Total","65-74 years","lwr","19.9107135362267"
"Idaho","Total","75-84 years","lwr","12.4177671913219"
"Idaho","Total","85+ years","lwr","6.7104917154504"
"Idaho","Total","< 1 year","upr","80.0921792001401"
"Idaho","Total","1-4 years","upr","79.4148806783491"
"Idaho","Total","5-14 years","upr","75.4834654337711"
"Idaho","Total","15-24 years","upr","65.5693016138108"
"Idaho","Total","25-34 years","upr","56.0103167032589"
"Idaho","Total","35-44 years","upr","46.6062964847468"
"Idaho","Total","45-54 years","upr","37.3375027725579"
"Idaho","Total","55-64 years","upr","28.4733314546765"
"Idaho","Total","65-74 years","upr","20.3700582013573"
"Idaho","Total","75-84 years","upr","12.8294684190307"
"Idaho","Total","85+ years","upr","7.06056462250978"
"Illinois","Female","< 1 year","fit","82.4222966961991"
"Illinois","Female","1-4 years","fit","81.750822844497"
"Illinois","Female","5-14 years","fit","77.8113245588166"
"Illinois","Female","15-24 years","fit","67.889169311961"
"Illinois","Female","25-34 years","fit","58.1522338420977"
"Illinois","Female","35-44 years","fit","48.5223653485123"
"Illinois","Female","45-54 years","fit","39.0922644687779"
"Illinois","Female","55-64 years","fit","30.0956000202599"
"Illinois","Female","65-74 years","fit","21.7617108261959"
"Illinois","Female","75-84 years","fit","14.1416525004536"
"Illinois","Female","85+ years","fit","8.34162757397116"
"Illinois","Female","< 1 year","lwr","81.989574378895"
"Illinois","Female","1-4 years","lwr","81.335072653629"
"Illinois","Female","5-14 years","lwr","77.3983314778517"
"Illinois","Female","15-24 years","lwr","67.4780000136413"
"Illinois","Female","25-34 years","lwr","57.7447247244398"
"Illinois","Female","35-44 years","lwr","48.126558553055"
"Illinois","Female","45-54 years","lwr","38.7042848515325"
"Illinois","Female","55-64 years","lwr","29.7269518782585"
"Illinois","Female","65-74 years","lwr","21.4012209186339"
"Illinois","Female","75-84 years","lwr","13.8414510704673"
"Illinois","Female","85+ years","lwr","8.1002637803252"
"Illinois","Female","< 1 year","upr","82.843323696513"
"Illinois","Female","1-4 years","upr","82.1565767720798"
"Illinois","Female","5-14 years","upr","78.214569566663"
"Illinois","Female","15-24 years","upr","68.2906812522264"
"Illinois","Female","25-34 years","upr","58.550190746094"
"Illinois","Female","35-44 years","upr","48.9094144041975"
"Illinois","Female","45-54 years","upr","39.4717189974358"
"Illinois","Female","55-64 years","upr","30.456608289376"
"Illinois","Female","65-74 years","upr","22.1143772338462"
"Illinois","Female","75-84 years","upr","14.4382369991649"
"Illinois","Female","85+ years","upr","8.58299136761713"
"Illinois","Male","< 1 year","fit","76.8000786701769"
"Illinois","Male","1-4 years","fit","76.1832821414067"
"Illinois","Male","5-14 years","fit","72.2407315415546"
"Illinois","Male","15-24 years","fit","62.3273204724374"
"Illinois","Male","25-34 years","fit","53.0146994880199"
"Illinois","Male","35-44 years","fit","43.9643800686111"
"Illinois","Male","45-54 years","fit","35.0042870640367"
"Illinois","Male","55-64 years","fit","26.5988843220536"
"Illinois","Male","65-74 years","fit","19.1053973963479"
"Illinois","Male","75-84 years","fit","12.3045824691008"
"Illinois","Male","85+ years","fit","7.32800260977487"
"Illinois","Male","< 1 year","lwr","76.3465922283566"
"Illinois","Male","1-4 years","lwr","75.7491429165051"
"Illinois","Male","5-14 years","lwr","71.8090949950794"
"Illinois","Male","15-24 years","lwr","61.8976162524846"
"Illinois","Male","25-34 years","lwr","52.5963145674179"
"Illinois","Male","35-44 years","lwr","43.5690804158731"
"Illinois","Male","45-54 years","lwr","34.6222089856914"
"Illinois","Male","55-64 years","lwr","26.2434020221966"
"Illinois","Male","65-74 years","lwr","18.7612080708556"
"Illinois","Male","75-84 years","lwr","12.0333711960546"
"Illinois","Male","85+ years","lwr","7.11008521973416"
"Illinois","Male","< 1 year","upr","77.2409510054542"
"Illinois","Male","1-4 years","upr","76.6067198038193"
"Illinois","Male","5-14 years","upr","72.661884913433"
"Illinois","Male","15-24 years","upr","62.7466340457086"
"Illinois","Male","25-34 years","upr","53.4230934739811"
"Illinois","Male","35-44 years","upr","44.350939370013"
"Illinois","Male","45-54 years","upr","35.3779805513445"
"Illinois","Male","55-64 years","upr","26.9470451453264"
"Illinois","Male","65-74 years","upr","19.4419007243432"
"Illinois","Male","75-84 years","upr","12.5728800776969"
"Illinois","Male","85+ years","upr","7.54591999981557"
"Illinois","Total","< 1 year","fit","79.6214438076531"
"Illinois","Total","1-4 years","fit","78.9802293598602"
"Illinois","Total","5-14 years","fit","75.0392516991439"
"Illinois","Total","15-24 years","fit","65.121949174857"
"Illinois","Total","25-34 years","fit","55.6116657783089"
"Illinois","Total","35-44 years","fit","46.2926008799671"
"Illinois","Total","45-54 years","fit","37.1130501950043"
"Illinois","Total","55-64 years","fit","28.4329465463536"
"Illinois","Total","65-74 years","fit","20.5459386269814"
"Illinois","Total","75-84 years","fit","13.3539267117703"
"Illinois","Total","85+ years","fit","7.96291926004533"
"Illinois","Total","< 1 year","lwr","79.1720100459478"
"Illinois","Total","1-4 years","lwr","78.5488411804748"
"Illinois","Total","5-14 years","lwr","74.6104820721249"
"Illinois","Total","15-24 years","lwr","64.6950613166707"
"Illinois","Total","25-34 years","lwr","55.1921170142697"
"Illinois","Total","35-44 years","lwr","45.8918904550362"
"Illinois","Total","45-54 years","lwr","36.7230800984482"
"Illinois","Total","55-64 years","lwr","28.0665550811563"
"Illinois","Total","65-74 years","lwr","20.1892040537372"
"Illinois","Total","75-84 years","lwr","13.0646685654571"
"Illinois","Total","85+ years","lwr","7.73085216593296"
"Illinois","Total","< 1 year","upr","80.058499508855"
"Illinois","Total","1-4 years","upr","79.4010123726043"
"Illinois","Total","5-14 years","upr","75.4576475354134"
"Illinois","Total","15-24 years","upr","65.5385546730048"
"Illinois","Total","25-34 years","upr","56.0211628284299"
"Illinois","Total","35-44 years","upr","46.6844025809054"
"Illinois","Total","45-54 years","upr","37.4944112372259"
"Illinois","Total","55-64 years","upr","28.7917360517131"
"Illinois","Total","65-74 years","upr","20.8947837577286"
"Illinois","Total","75-84 years","upr","13.6398528228286"
"Illinois","Total","85+ years","upr","8.19498635415767"
"Indiana","Female","< 1 year","fit","79.9812809778598"
"Indiana","Female","1-4 years","fit","79.4280507765168"
"Indiana","Female","5-14 years","fit","75.493202787727"
"Indiana","Female","15-24 years","fit","65.5861508658276"
"Indiana","Female","25-34 years","fit","55.8641161263775"
"Indiana","Female","35-44 years","fit","46.4181684651852"
"Indiana","Female","45-54 years","fit","37.0919461392366"
"Indiana","Female","55-64 years","fit","28.3016286857811"
"Indiana","Female","65-74 years","fit","20.2630334893251"
"Indiana","Female","75-84 years","fit","12.9298507944928"
"Indiana","Female","85+ years","fit","7.50057706769055"
"Indiana","Female","< 1 year","lwr","79.5175600766036"
"Indiana","Female","1-4 years","lwr","78.9847367358166"
"Indiana","Female","5-14 years","lwr","75.05094465901"
"Indiana","Female","15-24 years","lwr","65.1447979978193"
"Indiana","Female","25-34 years","lwr","55.4238819078884"
"Indiana","Female","35-44 years","lwr","45.9865758410157"
"Indiana","Female","45-54 years","lwr","36.6658067712644"
"Indiana","Female","55-64 years","lwr","27.9035422255839"
"Indiana","Female","65-74 years","lwr","19.873959059405"
"Indiana","Female","75-84 years","lwr","12.5877637265861"
"Indiana","Female","85+ years","lwr","7.23614777347982"
"Indiana","Female","< 1 year","upr","80.4333537041769"
"Indiana","Female","1-4 years","upr","79.8615703606987"
"Indiana","Female","5-14 years","upr","75.9257030082572"
"Indiana","Female","15-24 years","upr","66.0177614249628"
"Indiana","Female","25-34 years","upr","56.2945887610101"
"Indiana","Female","35-44 years","upr","46.8402987718086"
"Indiana","Female","45-54 years","upr","37.508668807093"
"Indiana","Female","55-64 years","upr","28.6918869338543"
"Indiana","Female","65-74 years","upr","20.6440191049283"
"Indiana","Female","75-84 years","upr","13.2663239937322"
"Indiana","Female","85+ years","upr","7.76500636190126"
"Indiana","Male","< 1 year","fit","74.6377450838325"
"Indiana","Male","1-4 years","fit","74.050445361884"
"Indiana","Male","5-14 years","fit","70.1108869620255"
"Indiana","Male","15-24 years","fit","60.2236485921712"
"Indiana","Male","25-34 years","fit","50.9294417466763"
"Indiana","Male","35-44 years","fit","42.042317508563"
"Indiana","Male","45-54 years","fit","33.2248051088284"
"Indiana","Male","55-64 years","fit","25.0146812975056"
"Indiana","Male","65-74 years","fit","17.7717001719227"
"Indiana","Male","75-84 years","fit","11.2149902884144"
"Indiana","Male","85+ years","fit","6.63956329220483"
"Indiana","Male","< 1 year","lwr","74.1855520768197"
"Indiana","Male","1-4 years","lwr","73.6164203165955"
"Indiana","Male","5-14 years","lwr","69.677805697564"
"Indiana","Male","15-24 years","lwr","59.7918034413919"
"Indiana","Male","25-34 years","lwr","50.5006111176499"
"Indiana","Male","35-44 years","lwr","41.6219667537152"
"Indiana","Male","45-54 years","lwr","32.8124496737093"
"Indiana","Male","55-64 years","lwr","24.6434831017739"
"Indiana","Male","65-74 years","lwr","17.4119776140121"
"Indiana","Male","75-84 years","lwr","10.9063370735502"
"Indiana","Male","85+ years","lwr","6.4044822082212"
"Indiana","Male","< 1 year","upr","75.0791955564971"
"Indiana","Male","1-4 years","upr","74.4753353172007"
"Indiana","Male","5-14 years","upr","70.5348650105543"
"Indiana","Male","15-24 years","upr","60.6464173673322"
"Indiana","Male","25-34 years","upr","51.3491531368308"
"Indiana","Male","35-44 years","upr","42.453612541201"
"Indiana","Male","45-54 years","upr","33.6281037294264"
"Indiana","Male","55-64 years","upr","25.3791877175518"
"Indiana","Male","65-74 years","upr","18.1243462446763"
"Indiana","Male","75-84 years","upr","11.5189107345236"
