"State","Gender","Age.Cohort","Fit.Bound","LE"
"Indiana","Female","45-54 years","upr","36.2535853815674"
"Indiana","Female","55-64 years","upr","27.4575606543793"
"Indiana","Female","65-74 years","upr","19.4547506759833"
"Indiana","Female","75-84 years","upr","12.1564529490886"
"Indiana","Female","85+ years","upr","6.7571185563198"
"Indiana","Male","< 1 year","fit","73.3708842970026"
"Indiana","Male","1-4 years","fit","72.7783515899811"
"Indiana","Male","5-14 years","fit","68.8393761851192"
"Indiana","Male","15-24 years","fit","58.9499364548134"
"Indiana","Male","25-34 years","fit","49.6418144651831"
"Indiana","Male","35-44 years","fit","40.7397381700866"
"Indiana","Male","45-54 years","fit","31.9195151114273"
"Indiana","Male","55-64 years","fit","23.7194214957726"
"Indiana","Male","65-74 years","fit","16.5231719310159"
"Indiana","Male","75-84 years","fit","10.083518069642"
"Indiana","Male","85+ years","fit","5.66719940988443"
"Indiana","Male","< 1 year","lwr","72.9218830835477"
"Indiana","Male","1-4 years","lwr","72.347270240782"
"Indiana","Male","5-14 years","lwr","68.4092460418069"
"Indiana","Male","15-24 years","lwr","58.5210118552895"
"Indiana","Male","25-34 years","lwr","49.2158255818891"
"Indiana","Male","35-44 years","lwr","40.3220732507681"
"Indiana","Male","45-54 years","lwr","31.5097327329293"
"Indiana","Male","55-64 years","lwr","23.3505869609098"
"Indiana","Male","65-74 years","lwr","16.1641525553427"
"Indiana","Male","75-84 years","lwr","9.77837952787353"
"Indiana","Male","85+ years","lwr","5.4374231620359"
"Indiana","Male","< 1 year","upr","73.8082613280293"
"Indiana","Male","1-4 years","upr","73.1993984791698"
"Indiana","Male","5-14 years","upr","69.2595052132523"
"Indiana","Male","15-24 years","upr","59.3688866893879"
"Indiana","Male","25-34 years","upr","50.0577962756886"
"Indiana","Male","35-44 years","upr","41.1474323792215"
"Indiana","Male","45-54 years","upr","32.3192864264575"
"Indiana","Male","55-64 years","upr","24.0810431955372"
"Indiana","Male","65-74 years","upr","16.8746006619667"
"Indiana","Male","75-84 years","upr","10.3835565441441"
"Indiana","Male","85+ years","upr","5.89685271699041"
"Indiana","Total","< 1 year","fit","76.025183592703"
"Indiana","Total","1-4 years","fit","75.4495463395244"
"Indiana","Total","5-14 years","fit","71.5121352298118"
"Indiana","Total","15-24 years","fit","61.613894058894"
"Indiana","Total","25-34 years","fit","52.113775869886"
"Indiana","Total","35-44 years","fit","42.9553739696964"
"Indiana","Total","45-54 years","fit","33.9016711938995"
"Indiana","Total","55-64 years","fit","25.4404705492701"
"Indiana","Total","65-74 years","fit","17.8758192783994"
"Indiana","Total","75-84 years","fit","11.0554627780881"
"Indiana","Total","85+ years","fit","6.18780882013392"
"Indiana","Total","< 1 year","lwr","75.5674516194085"
"Indiana","Total","1-4 years","lwr","75.0104183466478"
"Indiana","Total","5-14 years","lwr","71.073980648562"
"Indiana","Total","15-24 years","lwr","61.1767767742858"
"Indiana","Total","25-34 years","lwr","51.6784661349944"
"Indiana","Total","35-44 years","lwr","42.5295397184846"
"Indiana","Total","45-54 years","lwr","33.4826509984235"
"Indiana","Total","55-64 years","lwr","25.0562826199926"
"Indiana","Total","65-74 years","lwr","17.5003830710235"
"Indiana","Total","75-84 years","lwr","10.7320329578098"
"Indiana","Total","85+ years","lwr","5.94426229508197"
"Indiana","Total","< 1 year","upr","76.4711870667383"
"Indiana","Total","1-4 years","upr","75.8785854759054"
"Indiana","Total","5-14 years","upr","71.9402338600943"
"Indiana","Total","15-24 years","upr","62.0409755272351"
"Indiana","Total","25-34 years","upr","52.539016001209"
"Indiana","Total","35-44 years","upr","43.3713379916655"
"Indiana","Total","45-54 years","upr","34.3108244715117"
"Indiana","Total","55-64 years","upr","25.8169716827608"
"Indiana","Total","65-74 years","upr","18.2430599638647"
"Indiana","Total","75-84 years","upr","11.3732419629777"
"Indiana","Total","85+ years","upr","6.43135534518587"
"Iowa","Female","< 1 year","fit","80.914641074141"
"Iowa","Female","1-4 years","fit","80.1981300588634"
"Iowa","Female","5-14 years","fit","76.2393472597216"
"Iowa","Female","15-24 years","fit","66.3024163842855"
"Iowa","Female","25-34 years","fit","56.4893706929036"
"Iowa","Female","35-44 years","fit","46.8285734274174"
"Iowa","Female","45-54 years","fit","37.3318452634079"
"Iowa","Female","55-64 years","fit","28.3859280832117"
"Iowa","Female","65-74 years","fit","20.015554165423"
"Iowa","Female","75-84 years","fit","12.4969370558054"
"Iowa","Female","85+ years","fit","6.82142857142857"
"Iowa","Female","< 1 year","lwr","80.5450305712363"
"Iowa","Female","1-4 years","lwr","79.846537586027"
"Iowa","Female","5-14 years","lwr","75.8888847094263"
"Iowa","Female","15-24 years","lwr","65.9530420948421"
"Iowa","Female","25-34 years","lwr","56.1443072074466"
"Iowa","Female","35-44 years","lwr","46.4992165520182"
"Iowa","Female","45-54 years","lwr","37.0114614768551"
"Iowa","Female","55-64 years","lwr","28.1051859968678"
"Iowa","Female","65-74 years","lwr","19.7665819666288"
"Iowa","Female","75-84 years","lwr","12.2752488012357"
"Iowa","Female","85+ years","lwr","6.63710099424385"
"Iowa","Female","< 1 year","upr","81.2719978857054"
"Iowa","Female","1-4 years","upr","80.5396699358953"
"Iowa","Female","5-14 years","upr","76.5798206617368"
"Iowa","Female","15-24 years","upr","66.6418407959524"
"Iowa","Female","25-34 years","upr","56.8246996867011"
"Iowa","Female","35-44 years","upr","47.1496636631304"
"Iowa","Female","45-54 years","upr","37.6443268119664"
"Iowa","Female","55-64 years","upr","28.6621317625818"
"Iowa","Female","65-74 years","upr","20.261692698814"
"Iowa","Female","75-84 years","upr","12.716804340742"
"Iowa","Female","85+ years","upr","7.0056253270539"
"Iowa","Male","< 1 year","fit","75.8070218871443"
"Iowa","Male","1-4 years","fit","75.0997140349544"
"Iowa","Male","5-14 years","fit","71.169463341378"
"Iowa","Male","15-24 years","fit","61.27214240112"
"Iowa","Male","25-34 years","fit","51.7722947836488"
"Iowa","Male","35-44 years","fit","42.5106639535653"
"Iowa","Male","45-54 years","fit","33.3537633649424"
"Iowa","Male","55-64 years","fit","24.9592267908"
"Iowa","Male","65-74 years","fit","17.3961677730936"
"Iowa","Male","75-84 years","fit","10.602871516475"
"Iowa","Male","85+ years","fit","5.70612755314714"
"Iowa","Male","< 1 year","lwr","75.320554465924"
"Iowa","Male","1-4 years","lwr","74.6312290368275"
"Iowa","Male","5-14 years","lwr","70.7029620387758"
"Iowa","Male","15-24 years","lwr","60.8069803453262"
"Iowa","Male","25-34 years","lwr","51.3184037437087"
"Iowa","Male","35-44 years","lwr","42.0882928669803"
"Iowa","Male","45-54 years","lwr","32.939469636003"
"Iowa","Male","55-64 years","lwr","24.6038828137771"
"Iowa","Male","65-74 years","lwr","17.0931834257559"
"Iowa","Male","75-84 years","lwr","10.3320515520793"
"Iowa","Male","85+ years","lwr","5.50729470612755"
"Iowa","Male","< 1 year","upr","76.2739871085727"
"Iowa","Male","1-4 years","upr","75.5507878642225"
"Iowa","Male","5-14 years","upr","71.6186723834569"
"Iowa","Male","15-24 years","upr","61.7200407830548"
"Iowa","Male","25-34 years","upr","52.2094323859737"
"Iowa","Male","35-44 years","upr","42.9190458717854"
"Iowa","Male","45-54 years","upr","33.7540868097418"
"Iowa","Male","55-64 years","upr","25.3060512721905"
"Iowa","Male","65-74 years","upr","17.6939540619993"
"Iowa","Male","75-84 years","upr","10.8693202223451"
"Iowa","Male","85+ years","upr","5.90516882034181"
"Iowa","Total","< 1 year","fit","78.3189116305332"
"Iowa","Total","1-4 years","fit","77.6098323299335"
"Iowa","Total","5-14 years","fit","73.6662214836582"
"Iowa","Total","15-24 years","fit","63.7504077046003"
"Iowa","Total","25-34 years","fit","54.1057346437136"
"Iowa","Total","35-44 years","fit","44.6614329351614"
"Iowa","Total","45-54 years","fit","35.3486327291333"
"Iowa","Total","55-64 years","fit","26.7044610281981"
"Iowa","Total","65-74 years","fit","18.7691653424061"
"Iowa","Total","75-84 years","fit","11.6520117341616"
"Iowa","Total","85+ years","fit","6.3914161710336"
"Iowa","Total","< 1 year","lwr","77.891926524275"
"Iowa","Total","1-4 years","lwr","77.2006490194062"
"Iowa","Total","5-14 years","lwr","73.2586015498241"
"Iowa","Total","15-24 years","lwr","63.3440572096849"
"Iowa","Total","25-34 years","lwr","53.7074898606178"
"Iowa","Total","35-44 years","lwr","44.2879183268965"
"Iowa","Total","45-54 years","lwr","34.9845338856451"
"Iowa","Total","55-64 years","lwr","26.3903425332992"
"Iowa","Total","65-74 years","lwr","18.4978740163584"
"Iowa","Total","75-84 years","lwr","11.4123979410401"
"Iowa","Total","85+ years","lwr","6.20631731232921"
"Iowa","Total","< 1 year","upr","78.7300482555648"
"Iowa","Total","1-4 years","upr","78.0052162483314"
"Iowa","Total","5-14 years","upr","74.0601310892758"
"Iowa","Total","15-24 years","upr","64.1430848534232"
"Iowa","Total","25-34 years","upr","54.4906897783693"
"Iowa","Total","35-44 years","upr","45.0238904039941"
"Iowa","Total","45-54 years","upr","35.7019071186964"
"Iowa","Total","55-64 years","upr","27.0121188350047"
"Iowa","Total","65-74 years","upr","19.0364371544384"
"Iowa","Total","75-84 years","upr","11.8886570629585"
"Iowa","Total","85+ years","upr","6.57643465680759"
"Kansas","Female","< 1 year","fit","80.4863506592396"
"Kansas","Female","1-4 years","fit","79.8734758352769"
"Kansas","Female","5-14 years","fit","75.9085140937792"
"Kansas","Female","15-24 years","fit","65.9801889310045"
"Kansas","Female","25-34 years","fit","56.2303430734673"
"Kansas","Female","35-44 years","fit","46.6240673664366"
"Kansas","Female","45-54 years","fit","37.2299462392248"
"Kansas","Female","55-64 years","fit","28.4662312723"
"Kansas","Female","65-74 years","fit","20.2668752567251"
"Kansas","Female","75-84 years","fit","12.8401389936893"
"Kansas","Female","85+ years","fit","7.38753387533875"
"Kansas","Female","< 1 year","lwr","79.9956497352655"
"Kansas","Female","1-4 years","lwr","79.4022243727501"
"Kansas","Female","5-14 years","lwr","75.4381711405429"
"Kansas","Female","15-24 years","lwr","65.5122465425736"
"Kansas","Female","25-34 years","lwr","55.7719442016507"
"Kansas","Female","35-44 years","lwr","46.1869501590576"
"Kansas","Female","45-54 years","lwr","36.8070467228374"
"Kansas","Female","55-64 years","lwr","28.1042023393643"
"Kansas","Female","65-74 years","lwr","19.92924822401"
"Kansas","Female","75-84 years","lwr","12.5428750188818"
"Kansas","Female","85+ years","lwr","7.1444783197832"
"Kansas","Female","< 1 year","upr","80.9514743728463"
"Kansas","Female","1-4 years","upr","80.3210804148806"
"Kansas","Female","5-14 years","upr","76.3552557065097"
"Kansas","Female","15-24 years","upr","66.424687128046"
"Kansas","Female","25-34 years","upr","56.6660220229721"
"Kansas","Female","35-44 years","upr","47.0407251088105"
"Kansas","Female","45-54 years","upr","37.633023747169"
"Kansas","Female","55-64 years","upr","28.8148753933556"
"Kansas","Female","65-74 years","upr","20.591959863529"
"Kansas","Female","75-84 years","upr","13.1257527574505"
"Kansas","Female","85+ years","upr","7.61788617886179"
"Kansas","Male","< 1 year","fit","74.8582449884091"
"Kansas","Male","1-4 years","fit","74.2952789731648"
"Kansas","Male","5-14 years","fit","70.3458101298589"
"Kansas","Male","15-24 years","fit","60.4407346781478"
"Kansas","Male","25-34 years","fit","51.1285646787633"
"Kansas","Male","35-44 years","fit","42.0447197641286"
"Kansas","Male","45-54 years","fit","33.0119873456342"
"Kansas","Male","55-64 years","fit","24.6794274535925"
"Kansas","Male","65-74 years","fit","17.2663427276103"
"Kansas","Male","75-84 years","fit","10.5795590512311"
"Kansas","Male","85+ years","fit","6.08098502157908"
"Kansas","Male","< 1 year","lwr","74.2449303473206"
"Kansas","Male","1-4 years","lwr","73.7008582504246"
"Kansas","Male","5-14 years","lwr","69.7527216111095"
"Kansas","Male","15-24 years","lwr","59.8502460675416"
"Kansas","Male","25-34 years","lwr","50.5622261949051"
"Kansas","Male","35-44 years","lwr","41.5242220972001"
"Kansas","Male","45-54 years","lwr","32.5121231171154"
"Kansas","Male","55-64 years","lwr","24.248638816657"
"Kansas","Male","65-74 years","lwr","16.8690473799345"
"Kansas","Male","75-84 years","lwr","10.2241235810941"
"Kansas","Male","85+ years","lwr","5.81188118811881"
"Kansas","Male","< 1 year","upr","75.44502841682"
"Kansas","Male","1-4 years","upr","74.8648434606427"
"Kansas","Male","5-14 years","upr","70.9141143860191"
"Kansas","Male","15-24 years","upr","61.0065837876669"
"Kansas","Male","25-34 years","upr","51.6720188613569"
"Kansas","Male","35-44 years","upr","42.5470359415207"
"Kansas","Male","45-54 years","upr","33.4945933141221"
"Kansas","Male","55-64 years","upr","25.1002954647505"
"Kansas","Male","65-74 years","upr","17.6553408063648"
"Kansas","Male","75-84 years","upr","10.9281854243863"
"Kansas","Male","85+ years","upr","6.34958111195735"
"Kansas","Total","< 1 year","fit","77.610566794763"
"Kansas","Total","1-4 years","fit","77.0276528799652"
"Kansas","Total","5-14 years","fit","73.0709625655388"
"Kansas","Total","15-24 years","fit","63.1551294448256"
"Kansas","Total","25-34 years","fit","53.6456886674655"
"Kansas","Total","35-44 years","fit","44.3259181059166"
"Kansas","Total","45-54 years","fit","35.1277160989653"
"Kansas","Total","55-64 years","fit","26.6031995317761"
"Kansas","Total","65-74 years","fit","18.825529901331"
"Kansas","Total","75-84 years","fit","11.8116271152303"
"Kansas","Total","85+ years","fit","6.86457380879813"
"Kansas","Total","< 1 year","lwr","77.0586287961638"
"Kansas","Total","1-4 years","lwr","76.4936294248376"
"Kansas","Total","5-14 years","lwr","72.538048103645"
"Kansas","Total","15-24 years","lwr","62.6247712359135"
"Kansas","Total","25-34 years","lwr","53.1330486700727"
"Kansas","Total","35-44 years","lwr","43.8485320042856"
"Kansas","Total","45-54 years","lwr","34.6681145120218"
"Kansas","Total","55-64 years","lwr","26.2097515872817"
"Kansas","Total","65-74 years","lwr","18.4612612285863"
"Kansas","Total","75-84 years","lwr","11.4913877576086"
"Kansas","Total","85+ years","lwr","6.61536117037489"
"Kansas","Total","< 1 year","upr","78.1375863537397"
"Kansas","Total","1-4 years","upr","77.5383064695869"
"Kansas","Total","5-14 years","upr","73.5805632323319"
"Kansas","Total","15-24 years","upr","63.662329218615"
"Kansas","Total","25-34 years","upr","54.1364644260474"
"Kansas","Total","35-44 years","upr","44.7850979040604"
"Kansas","Total","45-54 years","upr","35.5699058637017"
"Kansas","Total","55-64 years","upr","26.9861763840748"
"Kansas","Total","65-74 years","upr","19.1804209845121"
"Kansas","Total","75-84 years","upr","12.1239925366744"
"Kansas","Total","85+ years","upr","7.10860510007112"
"Kentucky","Female","< 1 year","fit","78.1877278566005"
"Kentucky","Female","1-4 years","fit","77.5041507293862"
"Kentucky","Female","5-14 years","fit","73.549624148401"
"Kentucky","Female","15-24 years","fit","63.6400892877477"
"Kentucky","Female","25-34 years","fit","53.9645657142917"
"Kentucky","Female","35-44 years","fit","44.5976579230384"
"Kentucky","Female","45-54 years","fit","35.5268089727917"
"Kentucky","Female","55-64 years","fit","27.0518150530046"
"Kentucky","Female","65-74 years","fit","19.4099783988287"
"Kentucky","Female","75-84 years","fit","12.4061885750428"
"Kentucky","Female","85+ years","fit","7.35718967099227"
"Kentucky","Female","< 1 year","lwr","77.7518580779558"
"Kentucky","Female","1-4 years","lwr","77.0813458883208"
"Kentucky","Female","5-14 years","lwr","73.1282370560091"
"Kentucky","Female","15-24 years","lwr","63.2194365852547"
